discipline_title,event_title,event_gender,medal_type,participant_type,participant_title,athlete_url,athlete_full_name,country_name,country_code,country_3_letter_code,game_location,game_name,game_season,game_year
Swimming,Men's 4 x 100m Freestyle Relay,Men,GOLD,GameTeam,United States,,,USA,US,USA,Japan,Tokyo 2020,Summer,2020
Swimming,Men's 4 x 100m Freestyle Relay,Men,SILVER,GameTeam,Italy,,,Italy,IT,ITA,Japan,Tokyo 2020,Summer,2020
Swimming,Men's 4 x 100m Freestyle Relay,Men,BRONZE,GameTeam,Australia,,,Australia,AU,AUS,Japan,Tokyo 2020,Summer,2020
Swimming,Women's 4 x 200m Freestyle Relay,Women,GOLD,GameTeam,China,,,China,CN,CHN,Japan,Tokyo 2020,Summer,2020
Swimming,Women's 4 x 200m Freestyle Relay,Women,SILVER,GameTeam,United States,,,USA,US,USA,Japan,Tokyo 2020,Summer,2020
Swimming,Women's 4 x 200m Freestyle Relay,Women,BRONZE,GameTeam,Australia,,,Australia,AU,AUS,Japan,Tokyo 2020,Summer,2020
Swimming,Women's 4 x 100m Medley Relay,Women,GOLD,GameTeam,Australia,,,Australia,AU,AUS,Japan,Tokyo 2020,Summer,2020
Swimming,Women's 4 x 100m Medley Relay,Women,SILVER,GameTeam,United States,,,USA,US,USA,Japan,Tokyo 2020,Summer,2020
Swimming,Women's 4 x 100m Medley Relay,Women,BRONZE,GameTeam,Canada,,,Canada,CA,CAN,Japan,Tokyo 2020,Summer,2020
Rowing,Women's Eight,Women,GOLD,GameTeam,Canada,,,Canada,CA,CAN,Japan,Tokyo 2020,Summer,2020
Rowing,Women's Eight,Women,SILVER,GameTeam,New Zealand,,,New Zealand,NZ,NZL,Japan,Tokyo 2020,Summer,2020
Rowing,Women's Eight,Women,BRONZE,GameTeam,People's Republic of China,,,China,CN,CHN,Japan,Tokyo 2020,Summer,2020
Rowing,Men's Eight,Men,GOLD,GameTeam,New Zealand,,,New Zealand,NZ,NZL,Japan,Tokyo 2020,Summer,2020
Rowing,Men's Eight,Men,SILVER,GameTeam,Germany,,,Germany,DE,GER,Japan,Tokyo 2020,Summer,2020
Rowing,Men's Eight,Men,BRONZE,GameTeam,Great Britain,,,Great Britain,GB,GBR,Japan,Tokyo 2020,Summer,2020
Rowing,Men's Quadruple Sculls,Men,GOLD,GameTeam,Netherlands,,,Netherlands,NL,NED,Japan,Tokyo 2020,Summer,2020
Rowing,Men's Quadruple Sculls,Men,SILVER,GameTeam,Great Britain,,,Great Britain,GB,GBR,Japan,Tokyo 2020,Summer,2020
Rowing,Men's Quadruple Sculls,Men,BRONZE,GameTeam,Australia,,,Australia,AU,AUS,Japan,Tokyo 2020,Summer,2020
Rowing,Women's Quadruple Sculls,Women,GOLD,GameTeam,People's Republic of China,,,China,CN,CHN,Japan,Tokyo 2020,Summer,2020
Rowing,Women's Quadruple Sculls,Women,SILVER,GameTeam,Poland,,,Poland,PL,POL,Japan,Tokyo 2020,Summer,2020
Rowing,Women's Quadruple Sculls,Women,BRONZE,GameTeam,Australia,,,Australia,AU,AUS,Japan,Tokyo 2020,Summer,2020
Rowing,Women's Four,Women,GOLD,GameTeam,Australia,,,Australia,AU,AUS,Japan,Tokyo 2020,Summer,2020
Rowing,Women's Four,Women,SILVER,GameTeam,Netherlands,,,Netherlands,NL,NED,Japan,Tokyo 2020,Summer,2020
Rowing,Women's Four,Women,BRONZE,GameTeam,Ireland,,,Ireland,IE,IRL,Japan,Tokyo 2020,Summer,2020
Rowing,Men's Four,Men,GOLD,GameTeam,Australia,,,Australia,AU,AUS,Japan,Tokyo 2020,Summer,2020
Rowing,Men's Four,Men,SILVER,GameTeam,Romania,,,Romania,RO,ROU,Japan,Tokyo 2020,Summer,2020
Rowing,Men's Four,Men,BRONZE,GameTeam,Italy,,,Italy,IT,ITA,Japan,Tokyo 2020,Summer,2020
3x3 Basketball,Men,Men,GOLD,GameTeam,Latvia,,,Latvia,LV,LAT,Japan,Tokyo 2020,Summer,2020
3x3 Basketball,Men,Men,SILVER,GameTeam,ROC,,,ROC,ROC,ROC,Japan,Tokyo 2020,Summer,2020
3x3 Basketball,Men,Men,BRONZE,GameTeam,Serbia,,,Serbia,RS,SRB,Japan,Tokyo 2020,Summer,2020
3x3 Basketball,Women,Women,GOLD,GameTeam,United States,,,USA,US,USA,Japan,Tokyo 2020,Summer,2020
3x3 Basketball,Women,Women,SILVER,GameTeam,ROC,,,ROC,ROC,ROC,Japan,Tokyo 2020,Summer,2020
3x3 Basketball,Women,Women,BRONZE,GameTeam,China,,,China,CN,CHN,Japan,Tokyo 2020,Summer,2020
Rhythmic Gymnastics,Group All-Around,Women,GOLD,GameTeam,Bulgaria,,,Bulgaria,BG,BUL,Japan,Tokyo 2020,Summer,2020
Rhythmic Gymnastics,Group All-Around,Women,SILVER,GameTeam,ROC,,,ROC,ROC,ROC,Japan,Tokyo 2020,Summer,2020
Rhythmic Gymnastics,Group All-Around,Women,BRONZE,GameTeam,Italy,,,Italy,IT,ITA,Japan,Tokyo 2020,Summer,2020
Hockey,Men,Men,GOLD,GameTeam,Belgium,,,Belgium,BE,BEL,Japan,Tokyo 2020,Summer,2020
Hockey,Men,Men,SILVER,GameTeam,Australia,,,Australia,AU,AUS,Japan,Tokyo 2020,Summer,2020
Hockey,Men,Men,BRONZE,GameTeam,India,,,India,IN,IND,Japan,Tokyo 2020,Summer,2020
Hockey,Women,Women,GOLD,GameTeam,Netherlands,,,Netherlands,NL,NED,Japan,Tokyo 2020,Summer,2020
Hockey,Women,Women,SILVER,GameTeam,Argentina,,,Argentina,AR,ARG,Japan,Tokyo 2020,Summer,2020
Hockey,Women,Women,BRONZE,GameTeam,Great Britain,,,Great Britain,GB,GBR,Japan,Tokyo 2020,Summer,2020
Speed skating,Men’s Team Pursuit,Men,GOLD,GameTeam,Norway team,,,Norway,NO,NOR,Republic of Korea,PyeongChang 2018,Winter,2018
Speed skating,Men’s Team Pursuit,Men,SILVER,GameTeam,Republic of Korea team,,,South Korea,KR,KOR,Republic of Korea,PyeongChang 2018,Winter,2018
Speed skating,Men’s Team Pursuit,Men,BRONZE,GameTeam,Netherlands team,,,Netherlands,NL,NED,Republic of Korea,PyeongChang 2018,Winter,2018
Speed skating,Ladies’ Team Pursuit,Women,GOLD,GameTeam,Japan team,,,Japan,JP,JPN,Republic of Korea,PyeongChang 2018,Winter,2018
Speed skating,Ladies’ Team Pursuit,Women,SILVER,GameTeam,Netherlands team,,,Netherlands,NL,NED,Republic of Korea,PyeongChang 2018,Winter,2018
Speed skating,Ladies’ Team Pursuit,Women,BRONZE,GameTeam,United States team,,,USA,US,USA,Republic of Korea,PyeongChang 2018,Winter,2018
Biathlon,2x6km Women + 2x7.5km Men Mixed Relay,Mixed,GOLD,GameTeam,France team,,,France,FR,FRA,Republic of Korea,PyeongChang 2018,Winter,2018
Biathlon,2x6km Women + 2x7.5km Men Mixed Relay,Mixed,SILVER,GameTeam,Norway team,,,Norway,NO,NOR,Republic of Korea,PyeongChang 2018,Winter,2018
Biathlon,2x6km Women + 2x7.5km Men Mixed Relay,Mixed,BRONZE,GameTeam,Italy team,,,Italy,IT,ITA,Republic of Korea,PyeongChang 2018,Winter,2018
Biathlon,Men’s 4x7.5km Relay,Men,GOLD,GameTeam,Sweden team,,,Sweden,SE,SWE,Republic of Korea,PyeongChang 2018,Winter,2018
Biathlon,Men’s 4x7.5km Relay,Men,SILVER,GameTeam,Norway team,,,Norway,NO,NOR,Republic of Korea,PyeongChang 2018,Winter,2018
Biathlon,Men’s 4x7.5km Relay,Men,BRONZE,GameTeam,Germany team,,,Germany,DE,GER,Republic of Korea,PyeongChang 2018,Winter,2018
Biathlon,Women’s 4x6km Relay,Women,GOLD,GameTeam,Belarus team,,,Belarus,BY,BLR,Republic of Korea,PyeongChang 2018,Winter,2018
Biathlon,Women’s 4x6km Relay,Women,SILVER,GameTeam,Sweden team,,,Sweden,SE,SWE,Republic of Korea,PyeongChang 2018,Winter,2018
Biathlon,Women’s 4x6km Relay,Women,BRONZE,GameTeam,France team,,,France,FR,FRA,Republic of Korea,PyeongChang 2018,Winter,2018
Nordic Combined,Team Gundersen Large Hill/4x5km,Men,GOLD,GameTeam,Germany team,,,Germany,DE,GER,Republic of Korea,PyeongChang 2018,Winter,2018
Nordic Combined,Team Gundersen Large Hill/4x5km,Men,SILVER,GameTeam,Norway team,,,Norway,NO,NOR,Republic of Korea,PyeongChang 2018,Winter,2018
Nordic Combined,Team Gundersen Large Hill/4x5km,Men,BRONZE,GameTeam,Austria team,,,Austria,AT,AUT,Republic of Korea,PyeongChang 2018,Winter,2018
Curling,Women,Women,GOLD,GameTeam,Sweden team,,,Sweden,SE,SWE,Republic of Korea,PyeongChang 2018,Winter,2018
Curling,Women,Women,SILVER,GameTeam,Republic of Korea team,,,South Korea,KR,KOR,Republic of Korea,PyeongChang 2018,Winter,2018
Curling,Women,Women,BRONZE,GameTeam,Japan team,,,Japan,JP,JPN,Republic of Korea,PyeongChang 2018,Winter,2018
Curling,Men,Men,GOLD,GameTeam,United States team,,,USA,US,USA,Republic of Korea,PyeongChang 2018,Winter,2018
Curling,Men,Men,SILVER,GameTeam,Sweden team,,,Sweden,SE,SWE,Republic of Korea,PyeongChang 2018,Winter,2018
Curling,Men,Men,BRONZE,GameTeam,Switzerland team,,,Switzerland,CH,SUI,Republic of Korea,PyeongChang 2018,Winter,2018
Figure skating,Team event,Mixed,GOLD,GameTeam,Canada team,,,Canada,CA,CAN,Republic of Korea,PyeongChang 2018,Winter,2018
Figure skating,Team event,Mixed,SILVER,GameTeam,Olympic Athletes from Russia team,,,Olympic Athletes from Russia,,OAR,Republic of Korea,PyeongChang 2018,Winter,2018
Figure skating,Team event,Mixed,BRONZE,GameTeam,United States team,,,USA,US,USA,Republic of Korea,PyeongChang 2018,Winter,2018
Ski Jumping,Men’s Team,Men,GOLD,GameTeam,Norway team,,,Norway,NO,NOR,Republic of Korea,PyeongChang 2018,Winter,2018
Ski Jumping,Men’s Team,Men,SILVER,GameTeam,Germany team,,,Germany,DE,GER,Republic of Korea,PyeongChang 2018,Winter,2018
Ski Jumping,Men’s Team,Men,BRONZE,GameTeam,Poland team,,,Poland,PL,POL,Republic of Korea,PyeongChang 2018,Winter,2018
Short Track,Men’s 5000m Relay,Men,GOLD,GameTeam,Hungary team,,,Hungary,HU,HUN,Republic of Korea,PyeongChang 2018,Winter,2018
Short Track,Men’s 5000m Relay,Men,SILVER,GameTeam,People's Republic of China team,,,China,CN,CHN,Republic of Korea,PyeongChang 2018,Winter,2018
Short Track,Men’s 5000m Relay,Men,BRONZE,GameTeam,Canada team,,,Canada,CA,CAN,Republic of Korea,PyeongChang 2018,Winter,2018
Short Track,Ladies’ 3000m Relay,Women,GOLD,GameTeam,Republic of Korea team,,,South Korea,KR,KOR,Republic of Korea,PyeongChang 2018,Winter,2018
Short Track,Ladies’ 3000m Relay,Women,SILVER,GameTeam,Italy team,,,Italy,IT,ITA,Republic of Korea,PyeongChang 2018,Winter,2018
Short Track,Ladies’ 3000m Relay,Women,BRONZE,GameTeam,Netherlands team,,,Netherlands,NL,NED,Republic of Korea,PyeongChang 2018,Winter,2018
Alpine Skiing,Alpine Team Event,Mixed,GOLD,GameTeam,Switzerland team,,,Switzerland,CH,SUI,Republic of Korea,PyeongChang 2018,Winter,2018
Alpine Skiing,Alpine Team Event,Mixed,SILVER,GameTeam,Austria team,,,Austria,AT,AUT,Republic of Korea,PyeongChang 2018,Winter,2018
Alpine Skiing,Alpine Team Event,Mixed,BRONZE,GameTeam,Norway team,,,Norway,NO,NOR,Republic of Korea,PyeongChang 2018,Winter,2018
Luge,Team Relay,Mixed,GOLD,GameTeam,Germany team,,,Germany,DE,GER,Republic of Korea,PyeongChang 2018,Winter,2018
Luge,Team Relay,Mixed,SILVER,GameTeam,Canada team,,,Canada,CA,CAN,Republic of Korea,PyeongChang 2018,Winter,2018
Luge,Team Relay,Mixed,BRONZE,GameTeam,Austria team,,,Austria,AT,AUT,Republic of Korea,PyeongChang 2018,Winter,2018
Ice Hockey,Women,Women,GOLD,GameTeam,United States team,,,USA,US,USA,Republic of Korea,PyeongChang 2018,Winter,2018
Ice Hockey,Women,Women,SILVER,GameTeam,Canada team,,,Canada,CA,CAN,Republic of Korea,PyeongChang 2018,Winter,2018
Ice Hockey,Women,Women,BRONZE,GameTeam,Finland team,,,Finland,FI,FIN,Republic of Korea,PyeongChang 2018,Winter,2018
Ice Hockey,Men,Men,GOLD,GameTeam,Olympic Athletes from Russia team,,,Olympic Athletes from Russia,,OAR,Republic of Korea,PyeongChang 2018,Winter,2018
Ice Hockey,Men,Men,SILVER,GameTeam,Germany team,,,Germany,DE,GER,Republic of Korea,PyeongChang 2018,Winter,2018
Ice Hockey,Men,Men,BRONZE,GameTeam,Canada team,,,Canada,CA,CAN,Republic of Korea,PyeongChang 2018,Winter,2018
Cross Country Skiing,Ladies’ 4x5km Relay,Women,GOLD,GameTeam,Norway team,,,Norway,NO,NOR,Republic of Korea,PyeongChang 2018,Winter,2018
Cross Country Skiing,Ladies’ 4x5km Relay,Women,SILVER,GameTeam,Sweden team,,,Sweden,SE,SWE,Republic of Korea,PyeongChang 2018,Winter,2018
Cross Country Skiing,Ladies’ 4x5km Relay,Women,BRONZE,GameTeam,Olympic Athletes from Russia team,,,Olympic Athletes from Russia,,OAR,Republic of Korea,PyeongChang 2018,Winter,2018
Cross Country Skiing,Men’s 4x10km Relay,Men,GOLD,GameTeam,Norway team,,,Norway,NO,NOR,Republic of Korea,PyeongChang 2018,Winter,2018
Cross Country Skiing,Men’s 4x10km Relay,Men,SILVER,GameTeam,Olympic Athletes from Russia team,,,Olympic Athletes from Russia,,OAR,Republic of Korea,PyeongChang 2018,Winter,2018
Cross Country Skiing,Men’s 4x10km Relay,Men,BRONZE,GameTeam,France team,,,France,FR,FRA,Republic of Korea,PyeongChang 2018,Winter,2018
Bobsleigh,Four-man,Open,GOLD,GameTeam,Germany team #2,,,Germany,DE,GER,Republic of Korea,PyeongChang 2018,Winter,2018
Bobsleigh,Four-man,Open,SILVER,GameTeam,Germany team #3,,,Germany,DE,GER,Republic of Korea,PyeongChang 2018,Winter,2018
Bobsleigh,Four-man,Open,SILVER,GameTeam,Republic of Korea team #1,,,South Korea,KR,KOR,Republic of Korea,PyeongChang 2018,Winter,2018
Basketball,basketball men,Men,GOLD,GameTeam,United States team,,,USA,US,USA,Brazil,Rio 2016,Summer,2016
Basketball,basketball men,Men,SILVER,GameTeam,Serbia team,,,Serbia,RS,SRB,Brazil,Rio 2016,Summer,2016
Basketball,basketball men,Men,BRONZE,GameTeam,Spain team,,,Spain,ES,ESP,Brazil,Rio 2016,Summer,2016
Basketball,basketball women,Women,GOLD,GameTeam,United States team,,,USA,US,USA,Brazil,Rio 2016,Summer,2016
Basketball,basketball women,Women,SILVER,GameTeam,Spain team,,,Spain,ES,ESP,Brazil,Rio 2016,Summer,2016
Basketball,basketball women,Women,BRONZE,GameTeam,Serbia team,,,Serbia,RS,SRB,Brazil,Rio 2016,Summer,2016
Rugby Sevens,Men,Men,GOLD,GameTeam,Fiji team,,,Fiji,FJ,FIJ,Brazil,Rio 2016,Summer,2016
Rugby Sevens,Men,Men,SILVER,GameTeam,Great Britain team,,,Great Britain,GB,GBR,Brazil,Rio 2016,Summer,2016
Rugby Sevens,Men,Men,BRONZE,GameTeam,South Africa team,,,South Africa,ZA,RSA,Brazil,Rio 2016,Summer,2016
Rugby Sevens,Women,Women,GOLD,GameTeam,Australia team,,,Australia,AU,AUS,Brazil,Rio 2016,Summer,2016
Rugby Sevens,Women,Women,SILVER,GameTeam,New Zealand team,,,New Zealand,NZ,NZL,Brazil,Rio 2016,Summer,2016
Rugby Sevens,Women,Women,BRONZE,GameTeam,Canada team,,,Canada,CA,CAN,Brazil,Rio 2016,Summer,2016
Gymnastics Rhythmic,Group All-Around women,Women,GOLD,GameTeam,Russian Federation team,,,Russian Federation,RU,RUS,Brazil,Rio 2016,Summer,2016
Gymnastics Rhythmic,Group All-Around women,Women,SILVER,GameTeam,Spain team,,,Spain,ES,ESP,Brazil,Rio 2016,Summer,2016
Gymnastics Rhythmic,Group All-Around women,Women,BRONZE,GameTeam,Bulgaria team,,,Bulgaria,BG,BUL,Brazil,Rio 2016,Summer,2016
Fencing,sabre team women,Women,GOLD,GameTeam,Russian Federation team,,,Russian Federation,RU,RUS,Brazil,Rio 2016,Summer,2016
Fencing,sabre team women,Women,SILVER,GameTeam,Ukraine team,,,Ukraine,UA,UKR,Brazil,Rio 2016,Summer,2016
Fencing,sabre team women,Women,BRONZE,GameTeam,United States team,,,USA,US,USA,Brazil,Rio 2016,Summer,2016
Fencing,épée team women,Women,GOLD,GameTeam,Romania team,,,Romania,RO,ROU,Brazil,Rio 2016,Summer,2016
Fencing,épée team women,Women,SILVER,GameTeam,People's Republic of China team,,,China,CN,CHN,Brazil,Rio 2016,Summer,2016
Fencing,épée team women,Women,BRONZE,GameTeam,Russian Federation team,,,Russian Federation,RU,RUS,Brazil,Rio 2016,Summer,2016
Fencing,épée team men,Men,GOLD,GameTeam,France team,,,France,FR,FRA,Brazil,Rio 2016,Summer,2016
Fencing,épée team men,Men,SILVER,GameTeam,Italy team,,,Italy,IT,ITA,Brazil,Rio 2016,Summer,2016
Fencing,épée team men,Men,BRONZE,GameTeam,Hungary team,,,Hungary,HU,HUN,Brazil,Rio 2016,Summer,2016
Fencing,foil team men,Men,GOLD,GameTeam,Russian Federation team,,,Russian Federation,RU,RUS,Brazil,Rio 2016,Summer,2016
Fencing,foil team men,Men,SILVER,GameTeam,France team,,,France,FR,FRA,Brazil,Rio 2016,Summer,2016
Fencing,foil team men,Men,BRONZE,GameTeam,United States team,,,USA,US,USA,Brazil,Rio 2016,Summer,2016
Football,football women,Women,GOLD,GameTeam,Germany team,,,Germany,DE,GER,Brazil,Rio 2016,Summer,2016
Football,football women,Women,SILVER,GameTeam,Sweden team,,,Sweden,SE,SWE,Brazil,Rio 2016,Summer,2016
Football,football women,Women,BRONZE,GameTeam,Canada team,,,Canada,CA,CAN,Brazil,Rio 2016,Summer,2016
Football,football men,Men,GOLD,GameTeam,Brazil team,,,Brazil,BR,BRA,Brazil,Rio 2016,Summer,2016
Football,football men,Men,SILVER,GameTeam,Germany team,,,Germany,DE,GER,Brazil,Rio 2016,Summer,2016
Football,football men,Men,BRONZE,GameTeam,Nigeria team,,,Nigeria,NG,NGR,Brazil,Rio 2016,Summer,2016
Equestrian Jumping,Jumping Team mixed,Open,GOLD,GameTeam,France team,,,France,FR,FRA,Brazil,Rio 2016,Summer,2016
Equestrian Jumping,Jumping Team mixed,Open,SILVER,GameTeam,United States team,,,USA,US,USA,Brazil,Rio 2016,Summer,2016
Equestrian Jumping,Jumping Team mixed,Open,BRONZE,GameTeam,Germany team,,,Germany,DE,GER,Brazil,Rio 2016,Summer,2016
Cycling Track,Team Pursuit 3000m women,Women,GOLD,GameTeam,Great Britain team,,,Great Britain,GB,GBR,Brazil,Rio 2016,Summer,2016
Cycling Track,Team Pursuit 3000m women,Women,SILVER,GameTeam,United States team,,,USA,US,USA,Brazil,Rio 2016,Summer,2016
Cycling Track,Team Pursuit 3000m women,Women,BRONZE,GameTeam,Canada team,,,Canada,CA,CAN,Brazil,Rio 2016,Summer,2016
Cycling Track,Team Pursuit 4000m men,Men,GOLD,GameTeam,Great Britain team,,,Great Britain,GB,GBR,Brazil,Rio 2016,Summer,2016
Cycling Track,Team Pursuit 4000m men,Men,SILVER,GameTeam,Australia team,,,Australia,AU,AUS,Brazil,Rio 2016,Summer,2016
Cycling Track,Team Pursuit 4000m men,Men,BRONZE,GameTeam,Denmark team,,,Denmark,DK,DEN,Brazil,Rio 2016,Summer,2016
Cycling Track,Team sprint men,Men,GOLD,GameTeam,Great Britain team,,,Great Britain,GB,GBR,Brazil,Rio 2016,Summer,2016
Cycling Track,Team sprint men,Men,SILVER,GameTeam,New Zealand team,,,New Zealand,NZ,NZL,Brazil,Rio 2016,Summer,2016
Cycling Track,Team sprint men,Men,BRONZE,GameTeam,France team,,,France,FR,FRA,Brazil,Rio 2016,Summer,2016
Athletics,4x400m relay women,Women,GOLD,GameTeam,United States team,,,USA,US,USA,Brazil,Rio 2016,Summer,2016
Athletics,4x400m relay women,Women,SILVER,GameTeam,Jamaica team,,,Jamaica,JM,JAM,Brazil,Rio 2016,Summer,2016
Athletics,4x400m relay women,Women,BRONZE,GameTeam,Great Britain team,,,Great Britain,GB,GBR,Brazil,Rio 2016,Summer,2016
Athletics,4x400m relay men,Men,GOLD,GameTeam,United States team,,,USA,US,USA,Brazil,Rio 2016,Summer,2016
Athletics,4x400m relay men,Men,SILVER,GameTeam,Jamaica team,,,Jamaica,JM,JAM,Brazil,Rio 2016,Summer,2016
Athletics,4x400m relay men,Men,BRONZE,GameTeam,The Bahamas team,,,Bahamas,BS,BAH,Brazil,Rio 2016,Summer,2016
Athletics,4x100m relay women,Women,GOLD,GameTeam,United States team,,,USA,US,USA,Brazil,Rio 2016,Summer,2016
Athletics,4x100m relay women,Women,SILVER,GameTeam,Jamaica team,,,Jamaica,JM,JAM,Brazil,Rio 2016,Summer,2016
Athletics,4x100m relay women,Women,BRONZE,GameTeam,Great Britain team,,,Great Britain,GB,GBR,Brazil,Rio 2016,Summer,2016
Athletics,4x100m relay men,Men,GOLD,GameTeam,Jamaica team,,,Jamaica,JM,JAM,Brazil,Rio 2016,Summer,2016
Athletics,4x100m relay men,Men,SILVER,GameTeam,Japan team,,,Japan,JP,JPN,Brazil,Rio 2016,Summer,2016
Athletics,4x100m relay men,Men,BRONZE,GameTeam,Canada team,,,Canada,CA,CAN,Brazil,Rio 2016,Summer,2016
Canoe Sprint,K-4 500m (kayak four) women,Women,GOLD,GameTeam,Hungary team,,,Hungary,HU,HUN,Brazil,Rio 2016,Summer,2016
Canoe Sprint,K-4 500m (kayak four) women,Women,SILVER,GameTeam,Germany team,,,Germany,DE,GER,Brazil,Rio 2016,Summer,2016
Canoe Sprint,K-4 500m (kayak four) women,Women,BRONZE,GameTeam,Belarus team,,,Belarus,BY,BLR,Brazil,Rio 2016,Summer,2016
Canoe Sprint,K-4 1000m (kayak four) men,Men,GOLD,GameTeam,Germany team,,,Germany,DE,GER,Brazil,Rio 2016,Summer,2016
Canoe Sprint,K-4 1000m (kayak four) men,Men,SILVER,GameTeam,Slovakia team,,,Slovakia,SK,SVK,Brazil,Rio 2016,Summer,2016
Canoe Sprint,K-4 1000m (kayak four) men,Men,BRONZE,GameTeam,Czech Republic team,,,Czech Republic,CZ,CZE,Brazil,Rio 2016,Summer,2016
Water Polo,water polo men,Men,GOLD,GameTeam,Serbia team,,,Serbia,RS,SRB,Brazil,Rio 2016,Summer,2016
Water Polo,water polo men,Men,SILVER,GameTeam,Croatia team,,,Croatia,HR,CRO,Brazil,Rio 2016,Summer,2016
Water Polo,water polo men,Men,BRONZE,GameTeam,Italy team,,,Italy,IT,ITA,Brazil,Rio 2016,Summer,2016
Water Polo,water polo women,Women,GOLD,GameTeam,United States team,,,USA,US,USA,Brazil,Rio 2016,Summer,2016
Water Polo,water polo women,Women,SILVER,GameTeam,Italy team,,,Italy,IT,ITA,Brazil,Rio 2016,Summer,2016
Water Polo,water polo women,Women,BRONZE,GameTeam,Russian Federation team,,,Russian Federation,RU,RUS,Brazil,Rio 2016,Summer,2016
Rowing,four without coxswain 4 men,Men,GOLD,GameTeam,Great Britain team,,,Great Britain,GB,GBR,Brazil,Rio 2016,Summer,2016
Rowing,four without coxswain 4 men,Men,SILVER,GameTeam,Australia team,,,Australia,AU,AUS,Brazil,Rio 2016,Summer,2016
Rowing,four without coxswain 4 men,Men,BRONZE,GameTeam,Italy team,,,Italy,IT,ITA,Brazil,Rio 2016,Summer,2016
Rowing,quadruple sculls without coxswain (4x) women,Women,GOLD,GameTeam,Germany team,,,Germany,DE,GER,Brazil,Rio 2016,Summer,2016
Rowing,quadruple sculls without coxswain (4x) women,Women,SILVER,GameTeam,Netherlands team,,,Netherlands,NL,NED,Brazil,Rio 2016,Summer,2016
Rowing,quadruple sculls without coxswain (4x) women,Women,BRONZE,GameTeam,Poland team,,,Poland,PL,POL,Brazil,Rio 2016,Summer,2016
Rowing,lightweight coxless four 4 men,Men,GOLD,GameTeam,Switzerland team,,,Switzerland,CH,SUI,Brazil,Rio 2016,Summer,2016
Rowing,lightweight coxless four 4 men,Men,SILVER,GameTeam,Denmark team,,,Denmark,DK,DEN,Brazil,Rio 2016,Summer,2016
Rowing,lightweight coxless four 4 men,Men,BRONZE,GameTeam,France team,,,France,FR,FRA,Brazil,Rio 2016,Summer,2016
Rowing,eight with coxswain 8 men,Men,GOLD,GameTeam,Great Britain team,,,Great Britain,GB,GBR,Brazil,Rio 2016,Summer,2016
Rowing,eight with coxswain 8 men,Men,SILVER,GameTeam,Germany team,,,Germany,DE,GER,Brazil,Rio 2016,Summer,2016
Rowing,eight with coxswain 8 men,Men,BRONZE,GameTeam,Netherlands team,,,Netherlands,NL,NED,Brazil,Rio 2016,Summer,2016
Rowing,eight with coxswain 8 women,Women,GOLD,GameTeam,United States team,,,USA,US,USA,Brazil,Rio 2016,Summer,2016
Rowing,eight with coxswain 8 women,Women,SILVER,GameTeam,Great Britain team,,,Great Britain,GB,GBR,Brazil,Rio 2016,Summer,2016
Rowing,eight with coxswain 8 women,Women,BRONZE,GameTeam,Romania team,,,Romania,RO,ROU,Brazil,Rio 2016,Summer,2016
Rowing,quadruple sculls without coxswain (4x) men,Men,GOLD,GameTeam,Germany team,,,Germany,DE,GER,Brazil,Rio 2016,Summer,2016
Rowing,quadruple sculls without coxswain (4x) men,Men,SILVER,GameTeam,Australia team,,,Australia,AU,AUS,Brazil,Rio 2016,Summer,2016
Rowing,quadruple sculls without coxswain (4x) men,Men,BRONZE,GameTeam,Estonia team,,,Estonia,EE,EST,Brazil,Rio 2016,Summer,2016
Archery,team competition women,Women,GOLD,GameTeam,Republic of Korea team,,,South Korea,KR,KOR,Brazil,Rio 2016,Summer,2016
Archery,team competition women,Women,SILVER,GameTeam,Russian Federation team,,,Russian Federation,RU,RUS,Brazil,Rio 2016,Summer,2016
Archery,team competition women,Women,BRONZE,GameTeam,Chinese Taipei team,,,Chinese Taipei,TW,TPE,Brazil,Rio 2016,Summer,2016
Archery,team competition men,Men,GOLD,GameTeam,Republic of Korea team,,,South Korea,KR,KOR,Brazil,Rio 2016,Summer,2016
Archery,team competition men,Men,SILVER,GameTeam,United States team,,,USA,US,USA,Brazil,Rio 2016,Summer,2016
Archery,team competition men,Men,BRONZE,GameTeam,Australia team,,,Australia,AU,AUS,Brazil,Rio 2016,Summer,2016
Gymnastics Artistic,team competition men,Men,GOLD,GameTeam,Japan team,,,Japan,JP,JPN,Brazil,Rio 2016,Summer,2016
Gymnastics Artistic,team competition men,Men,SILVER,GameTeam,Russian Federation team,,,Russian Federation,RU,RUS,Brazil,Rio 2016,Summer,2016
Gymnastics Artistic,team competition men,Men,BRONZE,GameTeam,People's Republic of China team,,,China,CN,CHN,Brazil,Rio 2016,Summer,2016
Gymnastics Artistic,team competition women,Women,GOLD,GameTeam,United States team,,,USA,US,USA,Brazil,Rio 2016,Summer,2016
Gymnastics Artistic,team competition women,Women,SILVER,GameTeam,Russian Federation team,,,Russian Federation,RU,RUS,Brazil,Rio 2016,Summer,2016
Gymnastics Artistic,team competition women,Women,BRONZE,GameTeam,People's Republic of China team,,,China,CN,CHN,Brazil,Rio 2016,Summer,2016
Synchronized Swimming,team women,Women,GOLD,GameTeam,Russian Federation team,,,Russian Federation,RU,RUS,Brazil,Rio 2016,Summer,2016
